HouseSize,NumBedrooms,NumBathrooms,GarageSpaces,Age,LocationScore,Price
2196,4,3,1,16,7.8,598516
2365,3,1,1,29,7.2,646877
3810,2,3,2,4,8.8,304147
2649,4,1,2,14,8.5,621487
1920,5,1,2,24,9.5,635692
2160,2,2,1,23,6.8,648125
2784,2,1,2,8,8.9,320031
1492,5,2,2,6,8.2,537425
3170,3,3,1,1,5.1,476719
2402,2,2,2,2,6.4,562347
1414,3,1,1,11,8.6,472737
1288,4,2,2,4,8.3,398647
2365,4,2,2,1,8.7,399182
3233,2,1,2,15,7.0,214632
2361,4,3,1,19,8.4,184724
1402,3,3,1,2,9.4,333611
2913,5,2,2,15,8.5,301951
3723,5,3,1,9,9.5,197681
1826,5,1,2,21,5.5,201573
3645,4,2,2,29,9.5,327966
3541,2,2,2,1,7.3,353755
1299,3,1,1,8,5.1,476839
3495,4,2,1,14,9.9,532920
1371,4,2,2,2,6.6,252061
3145,2,3,1,4,5.5,272857
1969,4,2,1,17,6.8,201547
3203,3,2,1,22,8.2,540987
2001,2,3,1,28,7.7,202379
2587,5,3,1,15,8.1,463969
2700,3,2,1,4,7.8,239693
1688,3,3,2,21,7.5,674908
1225,4,2,1,25,6.2,636254
1395,2,3,1,2,8.8,523439
1237,3,3,1,16,6.4,411535
2771,4,2,1,18,8.5,663459
2518,2,3,1,20,6.4,276183
1417,2,1,1,14,5.7,649278
3190,3,3,2,7,9.7,256944
2390,4,1,1,4,7.6,171315
3719,3,3,1,14,8.9,517599
2239,3,2,1,7,5.7,166558
2707,2,2,1,3,8.9,243021
2410,2,3,2,8,8.4,609688
1666,4,3,2,19,9.5,693472
3542,2,3,2,2,5.5,672246
3057,3,3,2,17,8.1,662347
3433,5,2,1,13,9.4,546657
2976,4,3,1,9,9.9,675453
1835,4,1,1,29,5.4,338806
1849,3,3,1,1,8.2,543607
2136,2,2,2,29,7.2,596805
3334,5,1,1,14,8.3,676230
1993,4,1,1,7,8.8,315926
3991,4,3,1,6,9.3,351890
3058,2,3,2,21,8.8,462389
2273,2,3,2,25,8.9,419965
1517,2,2,1,28,5.4,614079
3346,5,3,1,13,9.7,654739
1198,2,1,2,15,7.0,514603
2702,3,3,1,10,6.9,415842
3565,2,1,2,20,8.6,615634
2340,2,3,1,1,6.1,158974
3718,4,1,1,11,5.6,590726
1571,3,1,2,21,6.1,293921
1008,5,3,1,6,6.1,268309
2215,5,3,2,27,7.4,283194
1375,2,3,1,16,9.2,476100
2622,5,1,2,19,7.4,156913
3179,4,1,1,27,7.2,250501
1783,4,1,1,23,7.0,394789
1614,3,3,1,12,7.4,202470
3414,5,2,1,2,9.3,603350
3548,3,3,1,12,5.0,238724
1006,3,1,2,26,6.2,380710
2629,5,2,1,8,9.2,367178
3058,2,3,2,11,7.3,376355
1668,3,1,2,14,8.7,513158
2927,2,1,1,21,8.4,195445
2371,4,3,2,26,8.3,629714
2520,3,3,2,16,7.3,462880
2107,5,1,1,16,9.9,376313
3419,2,1,2,26,6.6,593732
2484,4,3,2,15,8.3,429407
1179,4,1,1,28,5.9,265635
3323,2,1,2,15,5.9,354288
3291,4,1,1,23,9.4,329165
2822,5,2,2,7,9.0,493666
1126,3,3,2,18,9.9,201956
2307,5,2,1,28,6.4,486123
2807,3,3,1,27,7.7,330998
1047,4,1,1,8,6.5,570701
3583,2,2,1,28,9.9,242232
1954,5,2,2,14,6.9,305326
1862,4,2,2,18,6.1,696950
3003,3,1,1,17,8.7,653227
2160,3,3,2,15,5.8,490584
2677,3,3,1,20,7.4,177863
2318,5,1,1,7,9.1,386297
1678,2,1,2,24,7.9,636946
3306,2,2,1,4,9.3,431740
1810,2,1,1,14,7.5,647585
3116,5,2,2,26,5.4,654533
1806,2,3,1,18,9.3,185762
3757,4,1,2,14,6.7,507269
2983,5,1,2,21,8.5,599231
1437,4,1,2,29,8.4,503039
2086,3,1,2,9,7.7,290269
2390,3,1,1,5,9.4,610858
2650,3,3,2,8,9.4,404753
2441,2,1,1,12,8.6,324558
1088,5,2,2,15,7.2,282474
3668,4,2,1,17,5.3,169270
3301,3,2,2,12,7.4,282061
3220,5,3,1,7,7.9,423885
2678,4,3,1,29,5.7,355736
3420,5,2,1,28,7.4,355524
3756,2,3,1,16,7.0,199365
2385,2,3,2,27,5.4,566651
3129,5,1,2,18,6.9,327353
2743,5,3,1,25,9.8,358625
1959,3,1,1,26,6.9,445595
1164,2,1,1,17,5.8,557106
2420,3,2,2,29,9.6,349862
1550,5,1,2,23,5.4,336252
3525,4,1,2,2,8.5,466047
1354,4,1,2,2,6.8,234061
2567,5,2,2,17,6.4,437825
2001,5,1,2,26,9.7,666348
1868,3,3,1,13,6.5,677099
2867,3,2,2,26,5.8,548526
3055,2,2,1,28,8.3,598808
2093,5,2,2,13,5.3,668016
1333,3,2,1,5,5.7,393521
2982,3,1,2,22,7.2,674929
1430,2,3,1,12,7.0,534735
2568,5,3,2,5,8.3,517275
2056,2,3,2,5,10.0,289593
2564,4,2,2,4,7.6,420530
1012,4,1,2,8,6.0,255416
2117,2,3,1,18,6.9,384137
3889,4,2,1,7,5.7,286267
3353,4,2,2,22,6.6,186836
2531,4,3,1,21,9.9,355125
2043,4,3,1,2,8.5,537045
3455,2,1,2,19,8.0,332797
3590,5,3,2,11,8.5,422106
1956,2,2,2,10,9.1,521714
1436,2,3,2,5,5.4,408503
2522,5,2,2,11,9.5,316331
2823,4,1,1,14,9.6,688119
1186,3,2,1,21,7.8,162394
2680,4,3,1,11,6.5,231842
3834,3,2,1,23,5.2,317214
3063,2,2,2,7,8.0,557031
2696,2,1,1,1,7.7,438564
1078,2,2,1,18,6.8,574166
1774,5,3,2,5,5.3,495687
3927,5,2,1,6,6.3,545252
3243,5,2,2,9,5.9,669825
2877,3,1,1,16,6.4,254939
3234,5,3,2,23,7.9,416801
1973,5,1,2,18,5.1,626906
1859,5,3,1,19,8.1,331272
3970,4,1,2,17,6.7,536900
2562,3,1,1,14,5.5,211379
3628,2,2,2,25,7.0,381925
1925,2,2,2,2,9.0,422361
3396,5,2,2,17,10.0,259723
1505,5,2,1,10,8.2,313794
1091,2,2,1,16,9.9,455897
3208,3,2,2,9,7.3,443370
3733,3,2,1,22,7.2,166837
1113,4,2,2,28,6.2,511824
1398,2,2,1,29,7.2,557172
3884,5,2,1,9,9.7,332792
3393,5,3,1,29,5.9,352122
2504,5,2,1,8,6.7,695032
2339,2,3,1,6,7.1,574695
2450,3,3,2,27,8.1,185134
1820,3,1,1,22,5.6,463663
3484,2,3,2,5,7.4,692657
2202,3,3,1,6,8.5,272007
1120,5,1,1,21,6.4,355581
1946,5,3,2,4,7.1,544248
2905,4,1,2,7,5.5,472231
3519,2,3,1,25,7.5,264824
3789,5,2,2,23,5.3,299443
2206,3,3,2,13,6.7,580154
2875,2,3,1,15,5.9,507233
3904,4,1,1,27,6.3,572723
3425,4,3,1,20,8.1,493003
2711,2,1,2,25,9.9,572435
1599,3,1,1,29,6.7,366125
3989,2,1,2,26,8.3,557730
3314,2,3,2,29,5.3,191011
3654,3,2,2,14,7.3,346507
2120,2,1,1,4,5.6,613630
3005,2,1,1,1,9.8,453558
3920,5,3,2,24,8.7,191244
2078,4,1,1,3,6.9,414374
1862,4,2,2,24,6.6,474390
2670,3,3,2,9,8.4,179035
2945,4,1,1,22,5.8,589344
3565,3,2,2,8,9.3,534362
1695,3,3,2,7,8.5,617517
2518,3,2,2,26,9.7,570460
1411,2,3,2,7,5.4,328407
3465,4,1,2,1,8.4,670408
1731,5,1,2,14,7.4,380335
2680,5,2,1,14,6.7,276391
3383,5,3,2,11,8.1,393300
3491,5,3,1,22,6.0,313927
2680,5,2,2,24,5.8,575169
3278,3,3,1,26,9.5,385796
2843,5,2,1,13,8.7,272416
2628,3,2,2,14,5.9,532031
1000,2,2,2,22,9.7,345005
1723,5,3,2,14,5.2,293323
1535,4,3,2,4,5.6,577371
2532,4,2,1,14,9.6,394136
1756,4,3,2,18,5.0,251671
1622,5,3,2,6,8.6,264344
1806,5,2,2,18,8.2,630185
3728,4,1,1,13,8.7,542402
1738,4,2,2,14,5.3,685570
2617,5,2,1,8,6.2,609802
3687,4,2,2,27,7.7,349977
1911,2,2,1,5,8.6,496873
3122,5,1,1,14,8.9,350660
2512,5,2,1,18,8.6,590592
2307,5,1,1,20,8.9,594232
3355,2,1,1,5,5.9,669361
1892,2,1,1,8,7.9,232307
1426,4,1,1,20,7.9,574312
2510,4,1,2,3,8.3,654954
1718,4,3,1,13,8.6,244788
2839,2,1,1,5,5.4,477107
1252,4,1,1,23,5.4,524661
1236,4,3,1,18,6.4,245255
1899,4,2,2,24,6.8,659035
2945,3,3,2,9,5.4,691617
1216,3,3,2,27,6.8,483081
3924,4,3,2,4,9.2,528524
1991,2,3,2,9,5.7,241535
3045,4,3,1,26,9.7,524212
3383,2,2,2,13,6.6,544314
3069,3,3,2,28,7.7,654738
3582,3,3,2,28,5.6,193931
1024,4,3,1,14,5.1,203001
3115,3,2,1,23,8.8,224208
2673,4,3,2,11,9.6,611794
1550,4,3,1,24,7.0,368471
2856,2,3,1,16,5.2,694547
3383,2,1,1,28,7.9,192320
1492,3,1,2,26,9.1,461905
1142,3,1,2,4,6.7,352807
3629,5,2,2,19,7.6,407718
1698,4,2,1,1,6.8,550417
1361,4,1,1,29,9.5,587922
1579,3,2,1,4,8.0,354414
1240,2,3,1,22,5.9,653236
3259,2,1,2,10,7.4,176124
3130,3,3,1,28,9.4,622407
1363,3,3,1,28,8.5,367958
1689,3,3,2,16,8.7,420073
2649,5,1,2,5,5.4,406616
1385,3,1,2,19,9.9,519182
2671,3,1,1,7,8.7,541772
1520,4,3,2,14,9.3,363423
1636,5,1,1,19,8.8,632327
1206,3,1,2,12,8.6,698053
3194,4,3,2,9,7.9,201291
2775,3,3,2,26,6.1,336745
2187,4,2,2,18,5.4,422623
1812,3,3,1,20,8.3,172616
2000,4,2,2,17,6.1,305546
3407,2,1,1,21,6.5,456393
2695,5,2,2,18,7.1,683817
3778,4,3,2,14,6.2,660010
3456,2,2,1,1,8.9,428542
2318,2,2,2,19,5.5,212449
1041,3,3,1,6,7.9,617508
3783,4,2,1,21,6.7,688950
2208,3,1,2,10,8.6,574513
3635,3,2,2,21,7.4,271803
3544,3,1,2,8,6.1,220096
3619,3,1,2,8,6.5,577769
1331,2,3,1,29,5.3,264632
3801,2,3,1,8,5.0,499414
2457,4,2,2,15,6.1,202600
3801,2,2,2,7,5.3,293028
3287,4,3,2,9,6.8,165864
2906,5,3,1,16,8.2,459727
2389,5,2,2,7,8.4,653565
3333,2,1,1,6,7.8,442457
1996,5,2,2,7,7.5,688193
1818,3,3,1,24,6.5,608107
3169,2,3,2,23,6.7,213270
3954,5,3,2,19,9.2,444436
1554,4,2,2,29,8.2,632299
2020,3,1,2,12,8.6,206360
2227,5,2,1,9,5.0,158494
1697,5,3,2,8,9.6,192502
2129,4,1,1,4,6.5,494609
3941,3,3,1,19,6.3,317861
1372,4,2,1,17,9.0,330499
2760,4,3,1,16,7.9,284151
3311,3,2,2,12,9.1,333441
1439,4,2,2,19,6.7,237507
1401,3,2,2,5,8.9,459221
1074,5,2,1,25,5.3,584597
1988,2,1,1,28,5.0,346734
1710,5,1,1,21,8.6,330781
2592,4,2,2,2,6.5,463468
3460,5,1,2,8,7.3,673919
3303,5,1,2,20,9.0,374719
2680,5,3,2,12,10.0,291331
1061,3,1,2,7,7.6,339622
2860,4,1,2,1,5.3,394647
3245,3,2,2,6,10.0,313402
1472,2,3,1,14,8.9,254883
3358,4,3,2,8,5.2,563144
2008,3,1,1,21,5.6,540411
2952,4,1,2,20,9.8,401130
3487,5,1,1,5,9.5,337655
2473,3,2,1,22,8.7,413677
1751,3,1,2,29,5.0,626225
3316,3,1,1,18,7.2,459149
2433,5,1,2,25,9.1,663913
2600,4,3,1,7,7.8,404922
3373,4,1,2,12,5.8,325985
1076,5,1,2,22,8.4,319745
1926,4,2,2,20,7.0,412719
1680,3,3,2,2,5.4,474103
1500,3,3,1,13,5.9,429150
3332,2,3,1,8,8.2,534429
1011,4,3,1,16,9.8,557671
3653,2,2,1,15,7.8,339351
2601,2,1,1,20,5.6,365867
2408,4,2,1,9,5.2,256335
1108,4,3,1,5,5.8,217139
1690,5,1,1,14,9.3,502697
1762,3,1,1,29,9.5,496512
3459,4,1,1,9,8.6,239277
3232,3,1,1,27,8.1,593414
3127,2,1,1,10,5.4,474318
1875,2,2,2,19,6.3,174487
3320,2,2,1,21,6.1,457677
1346,5,1,1,27,5.8,604348
1589,4,2,1,25,5.1,457156
1919,3,1,2,19,7.5,400501
3364,3,1,2,8,9.8,338761
3534,2,3,2,8,9.1,178822
2601,4,1,1,28,9.0,421151
3155,2,1,1,12,8.6,611577
3494,3,2,1,6,7.1,603424
3216,5,1,1,8,5.5,411318
1324,3,1,1,25,6.3,616387
3191,2,2,1,13,8.3,275505
1021,5,3,2,11,8.4,444181
1275,3,3,2,2,9.7,669590
1650,5,3,1,17,6.6,650834
2048,2,3,1,19,7.6,460053
1153,4,3,2,3,6.9,211092
2205,4,1,1,18,6.4,426017
2428,4,2,2,7,7.9,251549
2891,3,2,1,26,8.1,455537
2239,5,3,2,12,8.8,498003
3750,5,2,1,22,5.8,206317
3494,4,2,2,4,6.0,377142
2668,5,3,2,26,9.0,178325
2387,4,1,2,20,8.5,536100
2636,5,3,2,14,8.7,193759
2120,3,2,1,28,7.0,336955
1871,5,1,2,7,7.3,287118
1490,5,2,1,4,6.9,401185
3645,3,3,1,1,5.5,659680
3675,5,3,2,22,5.9,444351
3945,2,3,2,12,7.9,153841
1690,2,2,2,5,7.0,195234
1270,4,2,1,27,8.1,436300
1475,3,2,1,6,9.2,399598
2229,4,2,2,13,5.4,175228
3612,3,1,2,23,9.0,163221
1716,3,3,2,3,7.7,521041
2410,2,2,2,18,9.9,454923
1114,5,2,1,23,8.3,216005
3401,4,1,1,15,8.0,626040
2527,3,3,2,24,5.3,260580
2230,3,3,2,23,9.8,339479
3961,3,1,1,24,9.5,328770
3025,3,3,2,23,9.2,376195
2735,4,1,1,10,9.2,694176
2431,3,3,2,24,7.7,375906
1751,4,1,2,15,6.4,468465
1577,3,3,1,6,5.7,305579
3105,5,3,1,17,9.0,235151
2527,2,2,2,7,9.8,601860
3891,3,3,1,14,8.4,253560
3233,2,3,1,20,8.7,418186
1231,5,2,1,10,8.7,364724
1266,5,3,2,12,6.7,666925
3056,2,1,2,22,9.7,272178
3830,5,2,1,6,6.8,215513
3013,3,1,1,4,6.2,399028
1607,5,3,2,16,7.5,554693
2818,3,2,1,11,5.7,584927
2843,3,3,1,7,6.7,267935
1425,2,3,2,7,6.9,498967
1976,4,3,2,4,7.1,530835
3807,3,1,2,7,6.0,249398
3301,3,1,2,29,9.9,250420
1813,5,2,2,22,6.6,546101
3399,3,1,2,27,8.9,492936
1666,2,1,2,14,7.6,616492
3815,3,2,2,14,5.0,432212
1589,2,2,2,24,6.6,256790
3825,2,3,2,18,6.9,329140
1002,5,3,1,9,7.9,422249
3287,3,1,1,2,8.7,395875
1416,2,2,2,9,8.6,175591
2604,2,2,1,27,9.3,642591
1124,5,2,1,2,8.8,562018
2960,5,2,1,22,7.6,241699
3822,5,1,2,17,10.0,599370
1193,2,1,1,9,9.0,612862
1309,3,1,2,17,6.7,535744
3407,5,1,2,13,7.0,659401
2598,4,1,2,8,8.2,449336
2855,5,2,1,19,7.9,310169
1826,4,3,1,13,9.9,387337
2000,5,2,2,9,8.1,156352
2612,3,1,2,28,5.0,440012
2296,4,3,1,1,9.9,564884
1767,3,1,2,11,7.6,267359
2816,4,1,1,5,8.9,316951
3181,3,1,2,13,5.0,159952
1765,5,2,2,2,5.9,648594
2802,3,2,1,11,8.1,303532
2128,3,1,2,5,6.1,199040
2212,5,2,2,11,5.3,637636
1345,3,3,1,18,8.8,584055
2689,2,3,2,23,8.7,695329
2246,5,3,1,17,6.5,391000
3329,2,2,2,25,5.9,671879
3629,5,1,2,17,5.1,630445
2216,3,1,1,28,5.3,331394
2794,4,2,2,13,6.3,306389
2481,3,1,2,19,8.5,430013
3254,2,3,2,11,6.8,521577
2431,5,3,1,26,8.0,522177
3027,4,2,2,29,7.2,656027
3484,4,3,1,4,9.4,557077
2221,2,1,1,8,6.9,240456
1034,3,1,2,7,9.7,370334
2503,2,3,2,27,8.4,359465
2922,3,2,2,2,9.1,512137
2380,2,3,1,18,8.3,355511
3843,3,1,2,10,5.2,343238
1667,3,2,1,11,6.1,463946
3240,3,2,1,4,9.8,375805
3026,4,3,1,25,8.3,617760
2272,5,2,2,8,9.4,152733
3789,4,2,1,8,5.5,560595
1840,2,3,2,4,9.5,362273
1813,2,3,1,18,9.9,168670
3829,4,3,2,18,7.8,559413
2556,4,2,2,1,5.2,255761
1129,3,1,2,5,8.7,208360
2958,2,1,2,4,8.9,485364
1750,3,1,2,12,7.9,563347
1824,5,1,2,16,9.0,617679
3635,2,3,2,25,7.8,598154
1664,5,1,1,3,5.4,672782
3039,3,2,1,1,9.6,492808
3909,5,3,2,9,7.6,632901
2439,4,2,2,9,9.5,360400
2685,4,2,2,15,9.3,327283
2756,3,1,2,8,5.7,340295
3764,4,2,2,29,7.1,324547
3369,5,2,2,21,6.6,379338
3655,3,1,1,2,5.2,262594
2974,3,1,2,3,7.5,293208
1650,2,2,2,7,5.6,618724
3780,4,2,1,4,6.4,596270
3096,5,3,1,1,6.1,179045
3837,2,1,1,10,5.3,576401
2739,4,1,2,19,8.6,209772
1132,5,3,1,20,9.7,432625
3044,2,1,1,22,8.7,186850
1486,3,3,2,5,9.1,405135
3156,2,2,2,15,5.1,672053
2230,3,3,2,19,7.7,282062
3485,3,3,1,23,7.1,487741
3531,3,3,1,11,7.3,425654
1999,2,2,2,23,8.9,252892
1426,3,2,1,15,7.4,288610
2784,5,3,2,7,9.4,255154
3655,4,3,2,13,7.5,615156
2352,2,3,1,23,9.9,357770
2787,4,2,1,4,8.7,601671
1918,5,1,2,15,8.6,684076
3599,2,2,1,15,8.8,209634
1034,5,3,1,6,5.3,203182
1291,3,2,2,14,7.8,492712
3548,5,2,2,6,8.7,548994
1996,5,1,2,17,8.9,379947
2460,2,1,2,25,7.3,656688
1223,3,2,2,14,9.4,438308
3814,5,2,1,25,9.5,513732
2723,2,2,2,4,8.6,474620
3609,4,1,1,10,9.3,351336
1530,3,2,2,19,7.2,625650
3358,3,1,2,27,5.6,659718
1246,3,3,2,11,7.3,596669
1191,3,2,1,10,6.3,372882
2721,4,3,2,19,7.2,355736
2071,3,1,1,1,6.7,680384
3795,4,1,1,9,6.7,428985
3290,3,1,1,2,7.8,303034
3005,4,2,2,3,5.9,677326
2728,2,2,1,6,7.1,155387
3942,3,2,2,24,6.3,437406
3682,2,1,2,14,10.0,290099
2705,5,2,2,4,7.1,679659
3705,3,2,1,22,7.3,362647
3465,4,2,1,21,5.3,429609
1227,3,1,2,22,5.3,367815
1419,2,3,1,28,7.6,526382
3907,4,2,2,14,9.7,170346
3531,4,1,1,21,8.6,542588
3057,2,3,1,28,9.8,474988
3651,2,1,2,29,8.1,527035
3970,4,1,2,9,7.8,377589
2549,4,3,1,22,6.1,433667
2188,2,1,1,27,5.2,350543
2304,5,2,2,20,6.7,483678
1816,3,2,1,10,6.0,521694
2331,2,1,1,8,9.8,678357
1988,5,3,1,2,5.2,456395
1504,2,3,1,10,5.2,477039
3207,3,1,1,23,9.4,634308
1672,5,2,1,25,5.6,588935
2196,3,1,2,11,8.5,546388
3650,5,1,1,7,8.4,229715
2041,4,2,2,4,6.8,665243
2647,3,1,2,16,8.7,657333
3710,2,1,2,10,6.8,198476
1413,4,2,2,17,8.2,572211
2792,2,1,2,3,9.3,178411
3566,5,2,1,21,6.5,343963
1207,3,1,1,26,5.3,567414
1149,5,3,1,1,5.9,544402
1594,5,3,2,11,5.1,656181
3583,2,1,1,20,7.6,448684
3362,3,1,1,5,9.7,444044
3187,4,3,2,12,9.5,505890
1228,2,2,2,1,5.5,284155
2048,3,2,2,17,6.2,381470
1290,3,1,1,15,8.2,632668
3242,4,1,2,26,6.7,663784
3184,2,1,2,23,6.6,433224
3979,3,3,1,15,6.6,413460
1644,4,3,2,21,5.0,386917
1195,5,3,1,26,5.5,500407
3468,2,2,2,28,6.2,165834
2602,2,1,2,4,8.3,487847
3956,3,3,1,23,9.7,662424
3879,4,2,1,22,8.6,438766
3393,2,3,1,18,9.0,239018
2660,2,2,1,18,6.2,449154
2816,2,2,1,23,5.7,614099
2967,3,2,1,6,6.9,510857
3480,4,3,2,12,5.6,412525
1300,3,3,1,6,5.8,219428
3019,5,3,1,20,6.6,605049
1824,3,2,2,7,9.1,195202
1739,4,2,1,5,8.9,189418
3441,2,1,2,18,6.8,323162
1175,3,3,2,21,8.6,232452
1900,5,1,1,13,9.2,210770
2384,3,1,2,13,8.5,229326
2050,5,2,1,29,6.4,341346
1777,5,1,1,4,9.0,211100
2881,3,1,1,16,7.6,669639
1123,5,1,2,9,8.0,485176
2865,2,3,2,7,5.3,177981
1089,4,3,2,28,7.4,304497
3372,3,2,2,25,8.4,333421
1542,2,1,1,28,9.1,368514
2441,4,2,2,27,8.1,373977
1117,4,1,2,27,7.9,448380
2757,2,2,2,3,8.6,332981
3357,2,3,1,18,7.9,670050
3808,4,2,1,7,7.1,234695
1336,2,1,1,24,6.7,444058
3911,3,3,1,4,5.6,511703
1193,4,3,1,15,8.8,538271
2345,3,2,2,24,7.6,643803
2517,3,1,1,7,9.6,558780
2694,4,3,2,5,8.9,397026
3857,4,3,1,16,9.3,275442
3047,4,3,2,15,5.2,482495
3213,3,1,2,27,5.6,440831
3346,3,2,2,25,7.3,464039
1702,3,3,2,3,5.7,615738
1005,2,3,2,7,8.3,526539
1654,4,2,1,27,5.7,427665
3185,2,1,2,11,5.8,400285
3005,2,3,2,16,6.9,507681
3078,5,3,1,7,6.8,299880
2687,2,3,2,17,7.6,495145
1337,2,1,1,29,6.8,348271
1138,4,2,2,21,6.0,277980
1559,4,2,2,25,9.2,284462
2021,5,3,2,9,5.3,434560
2463,4,2,2,17,7.8,635317
1688,2,1,2,25,7.0,155133
3438,4,3,2,28,9.1,233436
3069,2,2,2,20,8.5,503787
3467,2,3,1,10,5.1,472502
3283,4,2,1,25,6.5,476377
2307,3,1,2,23,7.2,633991
1912,5,3,2,12,9.2,616816
2830,3,1,2,12,5.8,374259
2188,2,3,2,11,5.6,192979
2038,3,2,1,1,7.1,477445
1549,3,2,2,29,7.2,170114
2988,5,3,2,13,8.5,676325
1287,3,2,2,12,7.8,373447
1584,3,3,2,28,5.4,359520
1419,3,2,2,20,6.5,365218
1327,3,3,1,9,7.8,513137
1087,3,1,1,8,6.1,461268
1314,4,3,1,9,6.1,665583
2976,3,3,2,8,8.7,214082
1875,2,3,1,2,8.7,418873
2489,3,3,1,12,9.1,459088
1872,3,3,2,5,6.3,515839
1892,2,2,1,20,8.6,208635
1309,4,3,1,16,8.1,328647
3340,5,2,2,23,5.7,258482
2697,5,3,2,22,8.1,482469
1936,2,2,2,28,8.6,435015
3413,2,3,2,11,7.6,195409
2448,3,3,1,5,9.6,244408
1723,4,1,2,23,5.3,502720
1287,2,3,2,19,6.8,306018
2906,4,2,2,12,5.8,172541
1515,2,2,1,24,6.3,434569
1512,3,1,1,24,7.3,189001
3848,3,3,1,4,9.9,494493
2925,2,3,2,21,7.9,182357
1232,5,2,2,19,8.0,387089
3823,4,1,2,19,9.2,664872
3245,2,2,1,20,10.0,327911
3191,4,3,2,16,7.4,349644
1621,4,1,1,8,5.6,170926
1984,4,1,2,5,7.8,452907
1960,5,2,1,18,5.3,502607
3298,2,2,2,26,8.3,448285
2313,5,1,2,10,5.3,151425
1418,2,2,1,26,6.8,663717
3592,2,2,2,7,5.0,562645
2838,3,1,1,12,5.2,503848
1184,2,3,2,28,5.9,388006
1312,2,2,2,16,9.7,638405
3079,3,1,2,20,6.8,239849
2616,4,2,2,16,7.9,475171
1198,5,1,2,18,7.1,162115
2546,3,3,1,23,6.3,267551
2814,5,1,2,9,5.8,660367
3230,5,2,1,2,8.8,486689
3190,5,3,2,15,8.5,698128
1163,4,2,1,10,5.9,699459
1180,5,1,1,22,5.6,228416
3627,2,1,2,4,6.3,500359
2642,2,2,1,6,8.0,236717
1435,3,1,1,26,6.5,341696
3922,2,3,2,29,5.6,383984
3618,3,2,1,26,9.3,426334
1470,2,1,1,15,9.3,255795
1557,4,3,1,14,9.6,612590
1758,2,3,1,27,7.0,542526
1741,2,3,2,22,7.0,547012
2913,2,3,1,19,9.1,369668
1464,5,1,2,6,8.9,227718
2889,3,1,1,10,9.3,657834
2684,3,1,1,6,5.7,642024
1510,3,3,1,8,8.6,212512
2959,2,1,2,11,6.9,511653
3218,2,2,2,23,7.6,691430
2469,5,2,1,6,5.2,232536
3870,5,2,2,5,7.8,469391
3912,3,3,1,2,8.3,645932
2633,2,3,2,26,5.2,698375
2521,4,3,1,9,9.2,388100
2840,5,1,1,11,6.8,406414
1689,3,3,2,13,8.3,512163
1991,4,1,2,23,5.1,511143
3389,5,3,1,21,6.1,622876
3582,2,1,2,6,8.4,335104
3623,4,1,1,27,6.1,327260
3897,4,3,2,16,7.1,255815
2317,3,1,1,16,7.2,394732
1557,5,2,1,17,9.6,273249
1502,5,2,1,5,6.0,195983
3095,2,3,1,22,9.4,184506
2032,5,1,1,15,8.9,460335
3038,4,2,2,16,8.1,491802
1432,2,2,2,18,9.2,653286
3089,4,3,1,10,8.3,561786
3977,2,1,1,21,9.0,214757
1085,2,3,2,1,8.4,152974
2632,5,1,2,17,8.9,259231
1017,5,1,1,27,7.1,691616
3586,2,3,2,7,9.2,583163
1939,2,1,2,23,6.7,356397
3966,4,3,1,28,9.5,322085
2732,5,1,1,1,9.1,395213
2336,3,3,1,26,7.2,511556
2609,2,1,1,27,7.2,305756
3859,4,2,2,16,7.0,536479
1917,4,1,2,7,9.7,381617
2343,4,1,2,5,6.8,271584
3713,5,2,2,14,5.0,379722
2935,3,1,1,16,8.5,666533
2953,4,1,1,8,6.5,667046
2496,3,1,1,5,7.8,542106
2221,5,2,1,8,6.7,458256
1710,4,2,1,25,9.0,665787
1695,3,1,2,2,7.7,413708
2165,2,3,1,7,9.5,239582
3011,3,3,2,23,5.7,321732
2292,3,2,2,26,8.2,627529
2154,3,2,1,4,9.3,670473
3644,3,2,2,7,7.8,514407
1768,4,2,2,10,6.5,276962
3067,3,3,2,10,5.9,597763
3723,4,2,2,1,8.0,426231
3902,3,3,2,1,10.0,513175
2555,4,1,2,14,5.2,180022
1761,3,1,2,13,6.1,312835
2659,2,2,1,6,6.6,376058
1385,2,3,1,29,5.5,593132
2527,3,1,2,11,8.9,582564
2773,3,2,1,23,6.1,522621
3019,3,1,2,9,7.3,368525
2980,5,2,2,6,9.0,420837
3291,3,2,2,18,8.1,393164
2727,2,3,2,20,5.4,316758
2049,5,3,1,25,7.6,280771
2841,3,3,2,28,5.8,367852
2360,2,3,2,19,6.2,546359
3319,4,1,2,29,5.1,223481
2014,2,1,1,21,7.6,575870
1079,3,2,2,15,9.7,459503
3047,4,3,1,23,9.8,227901
2960,2,3,2,23,9.0,447242
3331,2,2,1,14,7.1,652540
2777,3,2,2,7,7.2,359663
2752,5,1,2,9,6.7,539472
1510,4,1,1,11,6.8,176614
1236,5,1,2,17,7.2,164504
1222,2,2,1,6,8.9,550395
2881,4,3,1,17,6.4,357286
3532,5,3,1,27,9.6,265245
1568,5,1,2,9,5.5,673155
3926,5,1,1,11,9.9,257956
3911,3,1,1,2,5.6,377830
1163,5,3,1,7,8.4,616977
3505,3,3,2,13,9.4,192807
3829,3,2,1,1,7.3,531414
1880,3,1,2,5,6.8,660447
1552,3,2,2,26,9.6,453360
